2026/4/7 0:00:00 .dat file Monthly Record Subbasin  7 in ArcSWAT 2012.10_2.19 interface




 MONTH YEAR          FLOCNST          SEDCNST         ORGNCNST         ORGPCNST          NO3CNST          NH3CNST          NO2CNST         MINPCNST         CBODCNST        DISOXCNST         CHLACNST       SOLPSTCNST       SRBPSTCNST        BACTPCNST       BACTLPCNST        CMTL1CNST        CMTL2CNST        CMTL3CNST
     2 2011 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2011 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2011 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2011 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2011 0.0000000000E+00 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2011 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2011 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2011 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2011 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2011 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2011 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2012 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2012 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2012 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2012 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2012 0.0000000000E+00 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2012 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2012 0.0000000000E+00 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2012 0.0000000000E+00 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2012 0.0000000000E+00 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2012 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2012 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2012 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2013 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2013 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2013 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2013 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2013 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2013 0.0000000000E+00 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2013 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2013 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2013 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2013 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2013 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2013 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2014 1.6154200000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2014 1.3480990000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2014 1.1846300000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2014 1.1393560000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2014 1.1232000000E+06 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2014 1.2096000000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2014 1.2960000000E+06 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2014 1.3824000000E+06 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2014 1.4688000000E+06 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2014 1.5825020000E+06 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2014 1.5861310000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2014 1.2269660000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2015 9.4210500000E+05 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2015 1.3164760000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2015 1.3824000000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2015 1.6161980000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2015 1.5456090000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2015 1.6243200000E+06 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2015 1.7434650000E+06 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2015 1.5552000000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2015 1.4058140000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2015 1.4904000000E+06 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2015 1.5659130000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2015 1.4901400000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2016 1.2960000000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2016 1.4433120000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2016 1.2909880000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2016 1.4702680000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2016 1.7059680000E+06 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2016 1.3824000000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2016 1.2960000000E+06 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2016 1.4402010000E+06 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2016 1.3660700000E+06 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2016 1.5355000000E+06 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2016 1.7280000000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2016 1.6908480000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2017 1.6416000000E+06 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2017 1.5552000000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2017 1.7036350000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
